"sw_identity","spelling","article","ver_string","dev_string","cit_string","url_string","ext_string","rel_string","lic_string","abb_string","alt_string"
"https://bioconductor.org/packages/illuminaio","illuminaio","http://data.gesis.org/somesci/PMC3968891",,,,"http://dx.doi.org/10.5281/zenodo.7588",,,,,
"https://bioconductor.org","Bioconductor","http://data.gesis.org/somesci/PMC3968891",,,,"http://www.bioconductor.org",,,,,
"https://www.nitrc.org/projects/wfu_pickatlas","Pickatlas","http://data.gesis.org/somesci/PMC3397979",,"Wake Forest University","[31]",,,,,,
"http://www0.cs.ucl.ac.uk/staff/g.ridgway/vbm/get_totals.m","get_totals","http://data.gesis.org/somesci/PMC3906048",,"Ridgway","[77]",,,,,,
"https://www.wikidata.org/wiki/Q51715613","SHELXL","http://data.gesis.org/somesci/PMC3120364","97",,"Sheldrick, 2008",,,,,,
"https://www.wikidata.org/wiki/Q4792191","Arlequin","http://data.gesis.org/somesci/PMC3283723","3.01",,"[72]",,,,,,
"http://rdp.cme.msu.edu","RDP Classifier","http://data.gesis.org/somesci/PMC3338667","2.2",,"[25]",,,,,,
"https://www.icrea.cat/Web/OtherSectionViewer.aspx?key=485&titol=Software:Qxpak","qxpak","http://data.gesis.org/somesci/PMC3431302","2.16",,"[55]",,,,,,
"https://www.nucleics.com/DNA_sequencing_support/Trace_viewer_reviews/BioEdit","BIOEDIT","http://data.gesis.org/somesci/PMC3485250","7.0.9.0",,"[32]",,,,,,
"https://www.wikidata.org/wiki/Q4792191","ARLEQUIN","http://data.gesis.org/somesci/PMC3485250","3.11",,"[33]",,,,,,
"http://stephenslab.uchicago.edu/phase/download.html","PHASE","http://data.gesis.org/somesci/PMC3485250","2.1",,"[34]",,,,,,
"https://www.wikidata.org/wiki/Q258956","SPLITSTREE","http://data.gesis.org/somesci/PMC3485250","4.11.3",,"[35]",,,,,,
"https://github.com/ddarriba/modeltest","MODELTEST","http://data.gesis.org/somesci/PMC3485250","3.0",,"[38]",,,,,,
"http://www.atgc-montpellier.fr/phyml","PhyML","http://data.gesis.org/somesci/PMC3485250","3.0",,"[39]",,,,,,
"https://www.wikidata.org/wiki/Q10920783","MRBAYES","http://data.gesis.org/somesci/PMC3485250","3.1.1.",,"[40]",,,,,,
"https://www.fluxus-engineering.com/sharenet.htm","NETWORK","http://data.gesis.org/somesci/PMC3485250","4.5.1.6",,"[42]",,,,,,
"https://kimura.univ-montp2.fr/%7Erousset/Genepop.htm","GENEPOP","http://data.gesis.org/somesci/PMC3485250","4.0.11",,"[43]",,,,,,
"https://www.wikidata.org/wiki/Q6715328","MEGA","http://data.gesis.org/somesci/PMC3485250","4.1",,"[44]",,,,,,
"https://www.wikidata.org/wiki/Q5427149","FSTAT","http://data.gesis.org/somesci/PMC3485250","2.9.3.2",,"[55]",,,,,,
"http://www.nrp.ac.uk/nrp-strategic-alliances/elsa/software/microchecker/","MICRO-CHECKER","http://data.gesis.org/somesci/PMC3485250","2.2.3",,"[57]",,,,,,
"https://web.stanford.edu/group/pritchardlab/structure.html","STRUCTURE","http://data.gesis.org/somesci/PMC3485250","2.3.1",,"[58]",,,,,,
"https://rosenberglab.stanford.edu/clumpp.html","CLUMPP","http://data.gesis.org/somesci/PMC3485250","1.1",,"[59]",,,,,,
"https://github.com/reedacartwright/spagedi","SPAGeDI","http://data.gesis.org/somesci/PMC3485250","1.3",,"[62]",,,,,,
"https://www.wikidata.org/wiki/Q4792191","Arlequín","http://data.gesis.org/somesci/PMC3494716","3.11",,"[60]",,,,,,
"https://www.wikidata.org/wiki/Q47519550","Geneland","http://data.gesis.org/somesci/PMC3566204","4.0.3",,"[72]",,,,,,
"https://www.wikidata.org/wiki/Q47519550","Geneland","http://data.gesis.org/somesci/PMC3566204","4.0.3",,"[74]",,,,,,
"https://www.wikidata.org/wiki/Q47519550","Geneland","http://data.gesis.org/somesci/PMC3566204","4.0.3",,"[73]",,,,,,
"https://peterbeerli.com/migrate-html5","migrate","http://data.gesis.org/somesci/PMC3566204","3.3.2",,"[78]",,,,,,
"http://www.ub.edu/dnasp","DnaSP","http://data.gesis.org/somesci/PMC3566204","5.0",,"[44]",,,,,,
"https://www.wikidata.org/wiki/Q7118292","PAUP*","http://data.gesis.org/somesci/PMC3566204","4.0b10",,"[45]",,,,,,
"https://www.wikidata.org/wiki/Q10920783","MrBayes","http://data.gesis.org/somesci/PMC3566204","3.1.2",,"[49]",,,,,,
"https://github.com/ddarriba/modeltest","Modeltest","http://data.gesis.org/somesci/PMC3566204","3.7",,"[50]",,,,,,
"https://www.wikidata.org/wiki/Q4792191","Arlequin","http://data.gesis.org/somesci/PMC3566204","3.11",,"[51]",,,,,,
"https://sourceforge.net/projects/ibdws","IBDWS","http://data.gesis.org/somesci/PMC3566204","3.15",,"[52]",,,,,,
"https://beast.community","beast","http://data.gesis.org/somesci/PMC3566204","1.5.3",,"[57]",,,,,,
"https://github.com/ddarriba/modeltest","Modeltest","http://data.gesis.org/somesci/PMC3566204","3.7",,"[50]",,,,,,
"https://github.com/rambaut/figtree","Fig Tree","http://data.gesis.org/somesci/PMC3566204","1.2",,"[60]",,,,,,
"https://genorm.cmgg.be","GeNorm","http://data.gesis.org/somesci/PMC3603876","3.3",,"[38]",,,,,,
"https://www.wikidata.org/wiki/Q18411871","G*Power","http://data.gesis.org/somesci/PMC3701628","3",,"[21]",,,,,,
"http://www.umass.edu/landeco/research/fragstats/fragstats.html","Fragstats","http://data.gesis.org/somesci/PMC3885597","3.3",,"[42]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3903501","3.0.0",,"[44]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3914947","3.0.1",,"[42]",,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3921218","11.2",,"[18]",,,,,,
"https://www.wikidata.org/wiki/Q286820","BLAST","http://data.gesis.org/somesci/PMC3108597",,,"[40]",,,,,,
"https://www.rigaku.com/downloads/software/crystalclear","CrystalClear","http://data.gesis.org/somesci/PMC3120364",,,"Rigaku, 2005",,,,,,
"https://www.wikidata.org/wiki/Q1635410","NLTK","http://data.gesis.org/somesci/PMC3173492",,,"[11]",,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3237560",,,"[70]",,,,,,
"https://doi.org/10.1086/590395","REGRESSIONv2.m","http://data.gesis.org/somesci/PMC3281128",,,"[54]",,,,,,
"https://cran.r-project.org/package=glmnet","glmnet","http://data.gesis.org/somesci/PMC3289918",,,"Friedman et al., 2010",,,,,,
"http://www.wakayama-u.ac.jp/~kawahara/STRAIGHTdemo","STRAIGHT","http://data.gesis.org/somesci/PMC3293852",,,"[36]",,,,,,
"http://msaprobs.sourceforge.net","MSAProbs","http://data.gesis.org/somesci/PMC3299741",,,"[4]",,,,,,
"http://www.purl.oclc.org/estimates","EstimateS","http://data.gesis.org/somesci/PMC3338667",,,"[14]",,,,,,
"https://www.wikidata.org/wiki/Q6715328","MEGA","http://data.gesis.org/somesci/PMC3338667",,,"[28]",,,,,,
"https://www.wikidata.org/wiki/Q6715328","MEGA","http://data.gesis.org/somesci/PMC3338667",,,"[28]",,,,,,
"http://marsbar.sourceforge.net","Marsbar","http://data.gesis.org/somesci/PMC3397979",,,"[24]",,,,,,
"https://cran.r-project.org/package=qtl","R/Qtl","http://data.gesis.org/somesci/PMC3431302",,,"[56]",,,,,,
"https://www.wikidata.org/wiki/Q18359288","PLINK","http://data.gesis.org/somesci/PMC3459919",,,"[20]",,,,,,
"https://www.wikidata.org/wiki/Q96075529","Pajek","http://data.gesis.org/somesci/PMC3460928",,,"[42]",,,,,,
"https://cran.r-project.org/package=bipartite","bipartite","http://data.gesis.org/somesci/PMC3460928",,,"[48]",,,,,,
"https://bioconductor.org","Bioconductor","http://data.gesis.org/somesci/PMC3467035",,,"[31]",,,,,,
"https://github.com/veg/datamonkey-js","Datamonkey","http://data.gesis.org/somesci/PMC3485250",,,"[37]",,,,,,
"https://rosenberglab.stanford.edu/distruct.html","DISTRUCT","http://data.gesis.org/somesci/PMC3485250",,,"[61]",,,,,,
"https://www.fz-juelich.de/inm/inm-1/DE/Forschung/_docs/SPMAnatomyToolbox/SPMAnatomyToolbox_node.html","Anatomy atlas","http://data.gesis.org/somesci/PMC3498108",,,"[51]",,,,,,
"http://ontofox.hegroup.org","OntoFox","http://data.gesis.org/somesci/PMC3509157",,,"[16]",,,,,,
"http://legrosmathi.eu/skeeterbuster","Skeeter Buster","http://data.gesis.org/somesci/PMC3528761",,,"[16]",,,,,,
"https://github.com/sccn/eeglab","EEGlab","http://data.gesis.org/somesci/PMC3530491",,,"[49]",,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3536769",,,"[23]",,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3561195",,,"[45]",,,,,,
"https://cran.r-project.org/package=lme4","lme4","http://data.gesis.org/somesci/PMC3561353",,,"[72]",,,,,,
"https://cran.r-project.org/package=car","car","http://data.gesis.org/somesci/PMC3561353",,,"[73]",,,,,,
"http://www1.montpellier.inra.fr/CBGP/software/Bottleneck/bottleneck.html","Bottleneck","http://data.gesis.org/somesci/PMC3566204",,,"[65]",,,,,,
"https://www.wikidata.org/wiki/Q866737","Clustal W","http://data.gesis.org/somesci/PMC3566204",,,"[43]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3699512",,,"[31]",,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3798718",,,"[50]",,,,,,
"http://www.broadinstitute.org/scientific-community/science/projects/viral-genomics/v-phaser-2","V-Phaser","http://data.gesis.org/somesci/PMC3907024",,,"[12]",,,,,,
"https://www.wikidata.org/wiki/Q18215965","Psychtoolbox","http://data.gesis.org/somesci/PMC3961335",,,"[57]",,,,,,
"https://www.wikidata.org/wiki/Q18215965","Psychtoolbox","http://data.gesis.org/somesci/PMC3961335",,,"[58]",,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3068144","9.1","SAS Institute Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q129793","Photoshop","http://data.gesis.org/somesci/PMC3071806","CS2","Adobe Systems Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q129793","Photoshop","http://data.gesis.org/somesci/PMC3071806","CS2","Adobe",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3120774","11","StataCorp LP",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3156136","13.0","SPSS Inc",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3212529","5.03","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3212529","5.03","GraphPad Software",,,,,,,
"https://www.wikidata.org/wiki/Q251","Java","http://data.gesis.org/somesci/PMC3280956","1.6","Oracle Corporation",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3281090","9.2","SAS",,,,,,,
"https://www.wikidata.org/wiki/Q1788435","STATISTICA","http://data.gesis.org/somesci/PMC3283723","6.0","StatSoft, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1788435","STATISTICA","http://data.gesis.org/somesci/PMC3283723","6.0","StatSoft, Inc.",,,,,,,
"https://www.thermofisher.com/order/catalog/product/4474978","SeqScape","http://data.gesis.org/somesci/PMC3283723","2.5","Applied Biosystems",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3290528","18.0","SPSS, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3292581","4.0","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3292581","4.0","GraphPad Software",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","Stata","http://data.gesis.org/somesci/PMC3353911","11","StataCorp",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3355143","9.1","SAS Institute, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q4049465","SigmaPlot","http://data.gesis.org/somesci/PMC3356291","11.0","Systat, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3394736","19","IBM",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3402403","9.2","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3411655","11","StataCorp",,,,,,,
"https://www.wikidata.org/wiki/Q215016","Illustrator","http://data.gesis.org/somesci/PMC3411727","15.0.0","Adobe",,,,,,,
"https://www.wikidata.org/wiki/Q215016","Illustrator","http://data.gesis.org/somesci/PMC3411727","CS5","Adobe",,,,,,,
"https://www.wikidata.org/wiki/Q1204300","STATA","http://data.gesis.org/somesci/PMC3411742","9.0","StataCorp",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS Statistics","http://data.gesis.org/somesci/PMC3469536","19","IBM",,,,,,,
"http://doi.org/10.1186/gb-2006-7-4-r29","GENEMAPPER","http://data.gesis.org/somesci/PMC3485250","4.0","Applied Biosystems",,,,,,,
"https://www.wikidata.org/wiki/Q3505312","Surfer","http://data.gesis.org/somesci/PMC3494716","8.05","Golden Software",,,,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC3498108","8","Wellcome Department of Cognitive Neurology",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3498108","7.8","Mathworks Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for the Social Sciences","http://data.gesis.org/somesci/PMC3498156","18.0","SPSS Inc",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3507917","17.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3509155","20.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3519529","8.1","SAS Institute Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q129793","Photoshop","http://data.gesis.org/somesci/PMC3544705","8.0.1","Adobe",,,,,,,
"https://www.wikidata.org/wiki/Q129793","Photoshop","http://data.gesis.org/somesci/PMC3544705","8.0.1","Adobe Systems",,,,,,,
"https://www.fei.com/software/visilog","Visilog","http://data.gesis.org/somesci/PMC3544705","6.3","Noesis",,,,,,,
"https://www.fei.com/software/visilog","Visilog","http://data.gesis.org/somesci/PMC3544705","6.3","Noesis",,,,,,,
"https://www.meta-analysis.com","Comprehensive Meta-Analysis","http://data.gesis.org/somesci/PMC3554644","2.0","Biostat",,,,,,,
"https://www.bio-rad.com/en-de/product/myiq2-two-color-real-time-pcr-detection-system","MyIQ","http://data.gesis.org/somesci/PMC3568080","1.0.410","BioRad",,,,,,,
"https://www.wikidata.org/wiki/Q181596","Statistical Package for Social Sciences","http://data.gesis.org/somesci/PMC3581567","16","SPSS, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","PASW","http://data.gesis.org/somesci/PMC3587422","18.0","SPSS Statistics Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1307239","OriginPro","http://data.gesis.org/somesci/PMC3592839","7.5","OriginLab",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3594295","19.0","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3596371","5.0 d","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q181596","PASW Statistics","http://data.gesis.org/somesci/PMC3629193","17","SPSS, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3641050","19.0","IBM",,,,,,,
"https://www.motic.com/As_microscope_software_a/product_236.html","Digilab","http://data.gesis.org/somesci/PMC3643955","II","Motic",,,,,,,
"https://www.motic.com/As_microscope_software_a/product_236.html","Digilab","http://data.gesis.org/somesci/PMC3643955","II","Motic Instruments Inc.",,,,,,,
"https://www.agilent.com/en/product/software-informatics/mass-spectrometry-software/data-analysis/mass-profiler-professional-software","Mass Profiler Professional","http://data.gesis.org/somesci/PMC3664640","12.1","Agilent",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3664640","5","Graphpad",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3664640","5","GraphPad software",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","statistical analyses software","http://data.gesis.org/somesci/PMC3724832","9.2","SAS Institute",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3756996","11.5","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3776798","17.0","IBM Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3846567","19.0","SPSS, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3873973","16.0","SPSS",,,,,,,
"https://www.wikidata.org/wiki/Q181596","SPSS","http://data.gesis.org/somesci/PMC3897519","19","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q2003932","SAS","http://data.gesis.org/somesci/PMC3937337","9.2","SAS Institute Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q513297","ArcGIS","http://data.gesis.org/somesci/PMC3944928","9.3","ESRI, Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q41566485","SPM","http://data.gesis.org/somesci/PMC3948886","8","Wellcome Trust Centre for Neuroimaging",,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3948886","7.10","The Mathworks",,,,,,,
"EASY_RA1_EASY_RANDOMIZER_01","EASY RA1 Easy Randomizer","http://data.gesis.org/somesci/PMC3954587","4.1","State University of Michigan",,,,,,,
"https://www.wikidata.org/wiki/Q181596","PASW Statistics","http://data.gesis.org/somesci/PMC3963974","18","SPSS Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q1355082","Prism","http://data.gesis.org/somesci/PMC3965382","4.0","GraphPad",,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3974736","3.0.1","The R Foundation for Statistical Computing",,,,,,,
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC3077394",,"Wayne Rasband",,,,,,,
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC3077394",,"NIH",,,,,,,
"https://www.heka.com/downloads/downloads_main.html#down_patchmaster","Patchmaster","http://data.gesis.org/somesci/PMC3184170",,"HEKA",,,,,,,
"https://www.wikidata.org/wiki/Q1659584","ImageJ","http://data.gesis.org/somesci/PMC3292581",,"NIH",,,,,,,
"https://www.noldus.com/ethovision-xt","Ethovision","http://data.gesis.org/somesci/PMC3355173",,"Noldus",,,,,,,
"https://pstnet.com/products/e-prime","E-prime","http://data.gesis.org/somesci/PMC3366939",,"Psychology Software Tools Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q169478","MATLAB","http://data.gesis.org/somesci/PMC3366939",,"Mathworks Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q80689","Access","http://data.gesis.org/somesci/PMC3394799",,"Microsoft",,,,,,,
"https://www.wikidata.org/wiki/Q1659584","Image J","http://data.gesis.org/somesci/PMC3420877",,"NIH",,,,,,,
"https://www.brainproducts.com/downloads.php?kid=9","Brain Vision Analyzer","http://data.gesis.org/somesci/PMC3515589",,"Brain Products",,,,,,,
"https://www.wikidata.org/wiki/Q1161680","JMP","http://data.gesis.org/somesci/PMC3519529",,"SAS Institute Inc.",,,,,,,
"https://www.wikidata.org/wiki/Q206904","R","http://data.gesis.org/somesci/PMC3542333",,"R Development Core Team",,,,,,,
"https://www.wikidata.org/wiki/Q13574543","Igor pro","http://data.gesis.org/somesci/PMC3544705",,"WaveMetrics",,,,,,,
"https://www.datasci.com/products/software/dataquest-art","Dataquest","http://data.gesis.org/somesci/PMC3603876",,"Data Sciences International",,,,,,,
"https://www.mbfbioscience.com/stereo-investigator","Stereo investigator","http://data.gesis.org/somesci/PMC3660501",,"MBF Biosciences",,,,,,,
"https://www.wikidata.org/wiki/Q11272","excel","http://data.gesis.org/somesci/PMC3660501",,"Microsoft",,,,,,,
"https://www.agilent.com/en/product/software-informatics/mass-spectrometry-software/data-acquisition/acquisition-for-lc-ms","MassHunter Acquisition","http://data.gesis.org/somesci/PMC3664640",,"Agilent Technologies",,,,,,,
"https://www.wikidata.org/wiki/Q169478","Matlab","http://data.gesis.org/somesci/PMC3675124",,"Mathworks",,,,,,,
